ID,name,director,actor,released_date,tags,area
26841305,那年八岁,['杨瑾'],"['罗京民', '杜俊豪', '邱林', '吕亚萍', '焦妮', '王晓雷']",2017,"['剧情', '儿童']",['中国大陆']
30337172,第一次的离别,['王丽娜'],"['艾萨·亚森', '凯丽比努尔·热合米图力', '艾力乃孜·热合米图力', '穆萨·亚森', '亚森·卡斯木', '乌古来木·苏吾尔', '塔杰古丽·海麦尔', '热合米图力·克然木', '克然木·喀斯木']",2018,"['剧情', '儿童']",['中国大陆']
27148159,致命复活,['杨乐'],"['闫文君', '沈文君', '沈语眉', '贾凤柱', '袁忠远', '王雯雯']",2020,"['爱情', '科幻', '惊悚', '灾难']",['中国大陆']
35061627,秀美人生,['苗月'],"['郎月婷', '陶海', '张政勇', '吕荣山', '白威']",2020,"['剧情', '传记']",['中国大陆']
30170833,荞麦疯长,['徐展雄'],"['马思纯', '钟楚曦', '黄景瑜', '王砚辉', '王阳明', '辛鹏', '高叶', '李解', '杨一威', '木幡龙', '张建亚', '吴超', '牛银红', '王梓尘', '李玮珽', '任洛敏', '张劲', '邵胜杰', '王家强', '胡允柘', '安沺', '蒋靓栖', '卓煜茜', '何磊', '张晶晶', '严丰', '克洛伊']",2020,"['剧情', '爱情']",['中国大陆']
30353078,梅艳芳菲,"['高志森', '梁柏豪']","['胡杏儿', '郭羡妮', '林德信', '方惠盈', '黄容杰', '曾江', '吴耀汉', '邵音音', '韩马利', '刘雅丽', '江欣燕', '恭硕良', '龚慈恩', '田启文', '邓建明', '郑子诚', '杨英伟', '余慕莲', '曾志伟', '路芙', '万梓良']",2019,['传记'],['中国香港']
35051512,我和我的家乡,"['宁浩', '徐峥', '陈思诚', '闫非', '彭大魔', '邓超', '俞白眉']","['葛优', '黄渤', '范伟', '邓超', '沈腾', '张占义', '王宝强', '徐峥', '闫妮', '马丽', '刘敏涛', '刘昊然', '卢靖姗', '王子文', '魏翔', '章宇', '王砚辉', '张译', '王源', '张一鸣', '杨新鸣', '王迅', '于和伟', '苗阜', '李嘉琦', '张子贤', '董子健', '陶虹', '吴京', '韩彦博', '吕行', '佟丽娅', '李晨', '孙俪', '赵铁人', '郝云', '彭昱畅', '杨紫', '岳云鹏', '赵海燕', '岳小军', '王俊凯', '贾玲', '潘斌龙', '高睿菲儿', '陈数', '代乐乐', '黄才伦', '雷佳音', '梁超', '孙贵权', '韩昊霖', '岳红', '陶亮', '李易峰', '许猛', '郭帆', '卫莱', '栗坤', '薇娅', '李佳琦', '白泽泽', '惠王军', '蔡蝶', '刘炫锐', '张建亚', '张芝华', '尚语贤', '王西', '王子昭', '索朗美淇', '陈昊', '孙若淇', '封柏', '张栾', '唐伯虎', '李明轩', '景瓷', '吴亚衡', '贝镜水', '蔡耳朵', '王语甜', '周俞辰', '周庆昀', '徐崴罗', '王飞']",2020,"['剧情', '喜剧']",['中国大陆']
35155748,金刚川,"['管虎', '郭帆', '路阳', '田羽生']","['张译', '吴京', '李九霄', '魏晨', '邓超', '欧豪', '邱天', '周思羽', '刘显达', '石昊正', '郝珠宇', '陈美汶', '孔祥海', '叶展飞', '韩吉昊', '蒋奇明', '王飞', '刘彦希', '张哲', '杨轶', '张承', '石欧']",2020,"['剧情', '战争']",['中国大陆']
35225979,保家卫国——抗美援朝光影纪实,['郝蕴'],"['张涵予', '王瑜本', '王忠礼', '盛玉增', '杨中耀', '李德润', '李永杰']",2020,['纪录片'],['中国大陆']
30389258,月半爱丽丝,['张林子'],"['关晓彤', '黄景瑜', '官鸿', '卢杉', '潘一飞', '昌隆', '杨冬麒', '范明', '赵英俊', '罗家英', '嘉泽', '吕晨悦', '周韵茹', '梁家桐', '田爽']",2020,"['喜剧', '爱情', '奇幻']",['中国大陆']
27589933,风平浪静,['李霄峰'],"['章宇', '宋佳', '王砚辉', '李鸿其', '邓恩熙', '周政杰', '陈瑾', '张建亚', '叶青', '高宇航', '赵龙豪', '丁冠中', '林津锋', '郭赫轩']",2020,"['剧情', '爱情', '犯罪']",['中国大陆']
26991880,热血合唱团,['关信辉'],"['刘德华', '卢冠廷', '雷颂德', '鄂靖文', '吴岱融', '谢君豪', '李丽珍', '孙佳君', '关礼杰', '尹扬明', '于淼', '郑丹瑞', '王嘉慧', '林恺铃', '伍咏诗', '姚学智', '王智骞', '吴卓衡', '许明辉', '冯康宁', '王宜华', '何珀廉']",2020,['剧情'],['中国香港']
30232266,婚前故事,['郭廷波'],"['韩雪', '魏大勋', '于文霞', '罗伟', '韩文亮', '童苡萱']",2020,['爱情'],['中国大陆']
30373723,除暴,['刘浩良'],"['王千源', '吴彦祖', '春夏', '卫诗雅', '大力', '于笑', '胡子程', '李晓川', '洪浚嘉', '纪焕博', '庞雨浓', '答有为', '鲍起静', '尤勇智', '王超北', '胡晨曦', '姜皓文', '程玉莹']",2020,"['剧情', '动作', '犯罪']","['中国香港', '中国大陆']"
33454474,如果声音不记得,['落落'],"['章若楠', '孙晨竣', '王彦霖', '严屹宽', '左小青', '张瑶', '郭姝彤', '李沁霏', '路恒连', '石悦安鑫', '王佳慧', '吴双', '孙乐天', '辛云来', '周芸', '孙薇']",2020,"['爱情', '奇幻']",['中国大陆']
30257787,一秒钟,['张艺谋'],"['张译', '刘浩存', '范伟', '余皑磊', '张邵勃', '李延', '于洋', '刘云龙', '常海军', '曹瑞', '唐孜悦', '李晓川', '于滨', '燕磊', '陈永胜']",2020,['剧情'],['中国大陆']
34825959,日光之下,['梁鸣'],"['吕星辰', '吴晓亮', '王佳佳', '陈永忠', '王维申']",2019,['剧情'],['中国大陆']
34930862,棒！少年,['许慧晶'],"['马虎', '梁正双', '张锦新', '孙岭峰', '郭忠健', '周德柏文']",2020,"['纪录片', '运动']",['中国大陆']
30464542,赤狐书生,"['宋灏霖', '伊力奇']","['陈立农', '李现', '哈妮克孜', '裴魁山', '姜超', '张晨光', '李晓川', '王耀庆', '郝劭文', '恬妞', '杨紫', '林君俊', '彭杨斐', '郭唐维', '欧阳佑同', '路文博', '齐若壹', '张帆', '徐玉兰', '施铄奕']",2020,"['喜剧', '奇幻', '古装']",['中国大陆']
34894753,沐浴之王,['易小星'],"['彭昱畅', '乔杉', '卜冠今', '苇青', '金世佳', '洪剑涛', '房子斌', '张本煜', '黄垲翔', '朱时茂', '沈南', '桑平', '白客', '柯达', '刘循子墨', '巴多', '孔连顺', '李建义', '闫校文', '王英鉴', '郭纯', '谢杨言木', '刘芮侨']",2020,['喜剧'],['中国大陆']
30171424,拆弹专家2,['邱礼涛'],"['刘德华', '刘青云', '倪妮', '谢君豪', '姜皓文', '吴卓羲', '马浴柯', '黄德斌', '郑子诚', '洪天明', '袁富华', '刘浩龙', '凌文龙', '赵永洪', '蔡瀚亿', '张竣杰', '张扬', '吴海昕', '梁健平', '伍咏诗', '安吉·阿维斯塔', '顾纪筠', '周祉君', '姚宏远', '钟志光', '甄咏蓓', '郑咏谦', '黎志伟', '陈卓华', '莫浩峰', '明德丰', '黄浩坤', '梁国坚', '吴文舜', '梁天尺', '叶扬堃', '莫凯伟', '黎卓成', '陈锐强', '林荣中', '黄锐生', '哈里·奥拉姆', '李宗彦', '冯玉祥', '黎日楠', '邹敏夷', '周美成', '胡丹瑛']",2020,"['动作', '犯罪']","['中国大陆', '中国香港']"
34869362,温暖的抱抱,['常远'],"['常远', '李沁', '沈腾', '乔杉', '马丽', '艾伦', '田雨', '王智', '魏翔', '王宁', '黄才伦', '张一鸣', '王成思', '张子栋', '陈昊明', '吴莫愁', '常宝华', '许文赫', '杨沅翰', '贾舒涵', '郝燕飞', '李菁', '王志君', '冷旭阳', '谢波', '米可', '任怡瑄', '冯玉香']",2020,['喜剧'],['中国大陆']
35069014,明天你是否依然爱我,['周楠'],"['杨颖', '李鸿其', '黄柏钧', '王佳佳', '刘蔚森', '李思恒', '孙佳', '华钰婷', '冯聪', '陶灏景', '董可飞']",2020,"['剧情', '爱情']","['中国大陆', '中国香港']"
30284141,晴雅集,['郭敬明'],"['赵又廷', '邓伦', '王子文', '春夏', '汪铎', '孙晨竣', '徐开骋', '欧米德', '芦展翔', '雎晓雯', '王倾', '艾米', '圣微', '李圣佳', '蔡正杰', '郭一扬', '卢钲', '赵一桉']",2020,"['爱情', '奇幻']",['中国大陆']
27125448,疲城,['孙亮'],"['马成龙', '王大元', '王建飞', '安富强', '兰颖', '肖利滨']",2017,['剧情'],['中国大陆']
35096844,送你一朵小红花,['韩延'],"['易烊千玺', '刘浩存', '朱媛媛', '高亚麟', '夏雨', '岳云鹏', '陈祉希', '李晓川', '孔琳', '吴晓亮', '张绍刚', '孙强', '安笑歌', '李增辉', '姚未平', '张浩天', '柴陆', '凌晨']",2020,['剧情'],['中国大陆']
34927935,长安伏妖,"['王凯', '李力持']","['保剑锋', '克拉拉', '孙耀威', '贾冰', '迟帅', '吴孟达', '徐冬冬', '罗家英', '张磊', '安琥', '钟夫翔', '李子雄', '周韦彤', '邱雨铄', '李树']",2021,"['奇幻', '古装']",['中国大陆']
26935281,郊区的鸟,['仇晟'],"['李淳', '黄璐', '龚子涵', '邓竞', '刘琦', '许烁', '钱炫邑', '肖骁', '王新宇']",2018,['剧情'],['中国大陆']
34962956,缉魂,['程伟豪'],"['张震', '张钧甯', '孙安可', '李铭顺', '张柏嘉', '林晖闵', '古斌', '吕雪凤', '林鹤轩', '吴志庆', '张哲豪', '范姜泰基', '林明森', '王道南', '洪毓璟']",2021,"['科幻', '悬疑', '惊悚', '犯罪']","['中国大陆', '中国台湾']"
35073033,没有过不去的年,['尹力'],"['吴刚', '吴彦姝', '江珊', '郭涛', '吴军', '林永健', '刘丹', '郭虹', '丁嘉丽', '李小胖', '丁凯', '苏丽', '应雨宸', '纪姿含', '邹俊百', '阎隽溪', '王姜壹', '陈雅熙', '彭丹']",2021,"['剧情', '家庭']",['中国大陆']
35172699,武汉日夜,['曹金玲'],"['田定远', '孟宪明', '杨莉', '苏洁', '李青儿', '曹珊', '涂盛锦', '王紫懿', '王震', '李超', '王枫娇', '左双贵', '石长江']",2021,['纪录片'],['中国大陆']
33457717,大红包,['李克龙'],"['包贝尔', '克拉拉', '张一鸣', '贾冰', '许君聪', '廖蔚蔚', '赵毅新', '姜语心', '杜源', '王小利', '李琳', '岳跃利', '李萍', '铄琪', '黄铄淇']",2021,"['喜剧', '爱情']",['中国大陆']
27098602,日不落酒店,"['冯一平', '刘峻萌', '郝心悦']","['黄才伦', '张慧雯', '沈腾', '高叶', '张晔子', '陶亮', '孙珍妮', '何子君', '陶海', '刘背实', '张琛', '李唯贺', '李嘉琦', '寇振海', '陈炜', '柯南·何裴', '张鑫', '于小鸣', '张炜迅', '姜伊然']",2021,['喜剧'],['中国大陆']
26752564,小伟,['黄梓'],"['彭杏英', '薛立贤', '高翰文', '郭尔君', '钟雨伦', '顾定轩', '廖爱玲']",2019,"['剧情', '家庭']",['中国大陆']
34779692,新神榜：哪吒重生,['赵霁'],"['杨天翔', '张赫', '宣晓鸣', '李诗萌', '朱可儿', '凌振赫', '刘若班', '张遥函', '张喆', '高增志', '郭浩然']",2021,"['动作', '动画', '奇幻']",['中国大陆']
34880302,人潮汹涌,['饶晓志'],"['刘德华', '肖央', '万茜', '程怡', '黄小蕾', '国义骞', '狄志杰', '郭京飞', '刘天佐', '路阳', '郭帆', '刘浩良', '饶晓志', '雷佳音', '史航', '魏之皓', '王学兵', '林海', '隋凯', '卫莱', '邵逸凡', '王子川', '张占义', '谢承颖', '吴恩璇', '王戈', '徐朝英', '廖拟', '赵一龙', '顾晓东', '丁紫宸', '宿树合', '张庆庆', '赵梓冲', '李路琦', '张宁', '侯玮涛', '冯悠苒', '廖健', '朱超艺']",2021,"['喜剧', '犯罪']","['中国大陆', '中国香港']"
26935283,侍神令,['李蔚然'],"['陈坤', '周迅', '陈伟霆', '屈楚萧', '王丽坤', '沈月', '王紫璇', '王悦伊', '孙红雷', '艾米', '储镒恬', '李逸男', '张子贤', '伊然', '柳文欢', '王翔', '吴鑫尊', '陈馨妍', '娄清', '白云', '何涌生', '刘若谷', '张双利', '彭艺博']",2021,['奇幻'],['中国大陆']
34841067,你好，李焕英,['贾玲'],"['贾玲', '张小斐', '沈腾', '陈赫', '刘佳', '丁嘉丽', '王琳', '杜源', '何翯', '何欢', '韩云云', '包文婧', '葛珊珊', '史策', '黄小猫', '许君聪', '卜钰', '刘宏禄', '魏翔', '孙集斌', '张泰维', '郭宇鹏', '朱天福', '王宇', '冯巩', '乔杉', '王小利', '宋晓峰', '董若溪', '曹贺军', '赵婷婷', '姬晴', '郭祥鹏', '李一峰', '潘斌龙', '贾文田', '刘頔', '王丽涵', '马兰', '李宗恒', '吴明杭']",2021,"['剧情', '喜剧', '奇幻']",['中国大陆']
26816376,超级的我,['张翀'],"['王大陆', '宋佳', '曹炳琨', '吴刚', '金燕玲', '金士杰', '王紫逸', '马精武', '曾江', '张颂文', '冯瓅', '岳小军', '谢东燊', '张宁江', '蔡文静', '刘陆']",2020,"['奇幻', '冒险']",['中国大陆']
26826330,刺杀小说家,['路阳'],"['雷佳音', '杨幂', '董子健', '于和伟', '郭京飞', '佟丽娅', '董洁', '王圣迪', '杨轶', '刘天佐', '李柄辉', '萧子墨', '双雪涛', '徐建', '刘迅', '李士刚', '袁帅', '任杰', '陈铁军', '李泰延', '张优', '张戈', '谭天宇', '虞书欣', '高睿菲儿', '吴振熙', '黄皓达', '韩陌', '康嘉泽', '马一萍', '杨婉婷']",2021,"['动作', '奇幻', '冒险']",['中国大陆']
30174652,合法伴侣,['黄雷'],"['李治廷', '张榕容', '白客', '鲁珀特·格雷夫斯', '周韦彤', '江珊', '巩汉林', '耶果', '冯文娟']",2019,"['喜剧', '爱情']","['中国大陆', '中国香港']"
35158160,我的姐姐,['殷若昕'],"['张子枫', '肖央', '朱媛媛', '段博文', '梁靖康', '金遥源', '王圣迪', '孙嘉灵', '陈永胜', '王实', '王乙', '彭杨', '黄雯', '王婧', '苏爱婷', '何强', '于山川', '周静']",2021,"['剧情', '家庭']",['中国大陆']
35196653,圣山村谜局,['扎西才加'],"['平措扎西', '罗布卓嘎', '姜子妍', '土登格桑', '索朗次仁', '扎姆拉']",2021,"['悬疑', '恐怖']",['中国大陆']
30279836,第十一回,['陈建斌'],"['陈建斌', '周迅', '大鹏', '窦靖童', '春夏', '王学兵', '宋佳', '牛犇', '刘金山', '于谦', '贾冰', '黄建新', '史航', '方龄', '李九霄', '张隽溢', '吴恩璇', '李路琦']",2019,"['剧情', '喜剧']",['中国大陆']
35165314,明天会好的,['袁媛'],"['姜逸磊', '张超', '吴玉芳', '白客', '周奇墨', '小鹿', '许歌', '陆忠', '李苒苒', '张皓然', '葛佳佳', '陈安', '曦子', '石老板']",2021,"['喜剧', '爱情']",['中国大陆']
26818326,西游记之再世妖王,['王云飞'],"['边江', '张磊', '蔡海婷', '苏尚卿', '张赫', '林强', '刘思岑', '王晨光', '宝木中阳', '章斌', '常进', '图特哈蒙', '张遥函', '白雪岑', '邱秋', '常文涛', '李嘉祥']",2021,"['动作', '动画', '奇幻']",['中国大陆']
26382960,八月未央,['李凯'],"['钟楚曦', '罗晋', '谭松韵', '田雨', '陈明昊', '万子晴', '郭沐橙', '毛衍七', '沈樵', '张磊']",2021,['爱情'],['中国大陆']
32493124,悬崖之上,['张艺谋'],"['张译', '于和伟', '秦海璐', '朱亚文', '刘浩存', '倪大红', '李乃文', '余皑磊', '飞凡', '雷佳音', '沙溢', '韩昊霖', '赵毅', '安冬', '燕磊', '陈语桐', '牛晓宁', '袁红阳', '丁子迪', '逯长恩', '松天硕', '马睿瀚', '陈永胜', '纪焕博', '芮丹尼', '齐羽嘉', '封新天', '白恩', '曹瑞', '冯瓅', '王乃训']",2021,"['剧情', '动作', '悬疑']","['中国大陆', '中国香港']"
35164328,扫黑·决战,['吕聿来'],"['姜武', '张颂文', '金世佳', '李倩', '赵毅', '焦刚', '尤勇智', '刘琳', '白志迪', '王丽云', '钱波', '王佳佳', '董博睿', '徐可珑', '张康乐', '阿如那', '蒋雪鸣', '陈进', '宗俊涛', '涂圣成', '王浩丞', '吴双', '范诗然', '柳俊岐', '秦海', '钱漪', '张天舒', '王欣嘉', '贾凤柱', '王若溪', '顾语涵', '王峰', '王建龙', '张海怡', '王静宇']",2021,"['剧情', '动作', '犯罪']",['中国大陆']
26747869,真·三国无双,['周显扬'],"['古天乐', '王凯', '杨祐宁', '韩庚', '古力娜扎', '刘嘉玲', '吕良伟', '林雪', '姜皓文', '张建声', '张兆辉', '罗家英', '王梓轩', '法志远', '宁小花', '秦沛', '杨紫彤', '陈之辉', '王志华', '晋松', '袁文康', '李凯贤', '张博豪', '张艺骞', '宋熹', '鄂靖文', '阳光', '周显扬', '王箫淇']",2021,"['动作', '奇幻', '古装']","['中国大陆', '中国香港']"
34973399,你的婚礼,['韩天'],"['许光汉', '章若楠', '丁冠森', '晏紫东', '郭丞', '王莎莎', '梁靖康', '刘迅', '陈佳妍', '茹常虎', '王鹏', '王鲁', '梁浩', '汤邵文', '徐一娢', '王冠淇', '嘉泽', '虞海亮', '卜冠今', '杜秀军', '常海波', '崔奕', '孟秀']",2021,['爱情'],['中国大陆']
30378158,秘密访客,['陈正道'],"['郭富城', '段奕宏', '张子枫', '许玮甯', '荣梓杉', '王圣迪', '吕聿来', '张柏嘉', '孔雁', '巩小榕', '蒋佳雨彤', '孙一诺', '魏之皓', '李晓川', '任洛敏', '李解', '陶海']",2021,"['悬疑', '惊悚']",['中国大陆']
32493666,追虎擒龙,"['王晶', '许悦铭']","['古天乐', '梁家辉', '吴镇宇', '林家栋', '姜皓文', '胡然', '郑则仕', '蔡洁', '林子善', '刘浩龙', '何浩文', '黄浩然', '龚慈恩', '李天翔']",2021,"['剧情', '动作', '犯罪']","['中国香港', '中国大陆']"
26933158,阳光劫匪,['李玉'],"['马丽', '宋佳', '文文', '张海宇', '谢锐韬', '曾志伟', '沙溢', '杨迪', '詹瑞文', '方励', '袁川航']",2021,"['喜剧', '奇幻']",['中国大陆']
30464901,寻汉计,['唐大年'],"['任素汐', '李保田', '王子川', '张本煜', '李勤勤', '董博', '仁龙', '史航', '柳小海', '刘丹', '曹征', '赵晓苏', '赵非', '许歌']",2021,['喜剧'],"['中国大陆', '中国香港']"
35427471,九零后,['徐蓓'],"['杨振宁', '杨苡', '巫宁坤', '马识途', '潘际銮', '许渊冲', '吴大昌', '王希季', '张道一', '郑哲敏', '刘缘子', '胡邦定', '王汉斌', '叶铭汉', '罗振诜', '彭珮云']",2021,['纪录片'],['中国大陆']
30214261,一百零八,['孔嘉欢'],"['吕星辰', '董凡', '高亮', '吴京', '照宇', '沈朝杰', '蒋林燕', '王实', '王婧', '陶正东', '刘正东', '李哨兵', '周静', '魏铭', '冯祎', '廖小蝶', '苏德秀', '高凤']",2019,"['剧情', '爱情']",['中国大陆']
30174091,感动她77次,['邱礼涛'],"['蔡卓妍', '周柏豪 ', '马里奥·毛瑞尔', '惠英红', '郑希怡', '卫诗雅', '郑诗君', '纪焕博', '卢巧音', '雷琛瑜', '陆永', '林盛斌', '小肥', '何珮瑜', '郑丹瑞', '李赏', '邵音音', '周骢', '罗利期', '卢宛茵', '关宝慧', '卢觅雪', '张达明', '杨诗敏', '邵仲衡', '马蹄露', '陈奂仁', '贾晓晨', '赵永洪', '洪卓立', '许靖韵', '贝安琪', '布伟杰', '李静仪', '陈锐强', '陈景鸿', '谢志豪', '泰仔']",2021,"['喜剧', '爱情']","['中国香港', '中国大陆']"
25881778,我要我们在一起,['沙漠'],"['屈楚萧', '张婧仪', '孙宁', '张垚', '李嘉灏', '裴魁山', '金靖承', '金世佳', '张子贤', '郑晓婉', '吴优', '廖拟', '王春妹', '羊仔', '杜家毅', '梁浩', '许鹏飞']",2021,"['剧情', '爱情']",['中国大陆']
30347930,柳青,['田波'],"['成泰燊', '丹琳', '师清峰', '卢学习', '韩帅', '魏子杨', '费伟妮', '唐伟鹏', '郑新胜', '王彬']",2021,"['剧情', '传记', '历史']",['中国大陆']
26924143,阳光姐妹淘,"['包贝尔', '李南']","['殷桃', '曾黎', '张歆艺', '马苏', '倪虹洁', '蒋小涵', '王玥婷', '周洁琼', '梁颂晴', '王清', '杨晗', '夏梦', '赵铭', '李子璇', '潘斌龙', '陈鹤一', '袁弘', '乔杉', '谭凯', '柳小海', '代乐乐', '李萍', '杨皓宇', '西门飘飘', '江易轩', '肖涵', '王添羽', '王丽美', '许君聪', '赵淑珍', '姜峰', '乐思宏']",2021,['喜剧'],['中国大陆']
35198827,当男人恋爱时,['殷振豪'],"['邱泽', '许玮甯', '蔡振南', '钟欣凌', '蓝苇华', '阳靓', '黄路梓茵', '林志谦', '林志儒', '侯彦西']",2021,['爱情'],"['中国台湾', '中国香港']"
34947776,守岛人,['陈力'],"['刘烨', '宫哲', '侯勇', '孙维民', '宋春丽', '张一山', '陈创', '陶慧敏', '马少骅', '迟蓬', '徐砡', '刘智扬', '张植绿', '徐箭', '兰岚', '姜淼', '马明宇', '王国栋', '黄洪铮', '薛景瑞']",2021,['剧情'],['中国大陆']
29984000,热带往事,['温仕培'],"['彭于晏', '张艾嘉', '王砚辉', '章宇', '姜珮瑶', '芦鑫', '陈永忠', '邓飞', '安然']",2021,"['剧情', '悬疑', '犯罪']",['中国大陆']
30391228,了不起的老爸,['周青元'],"['王砚辉', '张宥浩', '龚蓓苾', '李小胖', '鹤男', '赵亮', '李彧', '刘金山', '冯文娟', '沈照程']",2021,"['剧情', '喜剧', '家庭', '运动']",['中国大陆']
34797546,只是一次偶然的旅行,['李孟桥'],"['窦靖童', '贺开朗', '王志文', '田壮壮', '巴金旺甲', '央吉玛', '张大大', '项偞婧', '阿尔邸', '钦哲诺布']",2021,['剧情'],['中国大陆']
35442444,我没谈完的那场恋爱,['赵宇'],"['于文文', '宋宁峰', '刘琦', '李博', '刘奕', '尹菲', '曹力', '佘南南']",2021,['爱情'],['中国大陆']
34839344,完美受害人,['杨泷杰'],"['李乃文', '冯文娟', '张峻宁', '谭凯', '姬他', '芦展翔', '赵子琪', '郭阳', '郭亮', '刘凡菲', '张垒', '冯国强', '赵彦乔', '蔡静一']",2021,"['剧情', '悬疑', '犯罪']",['中国大陆']
35288767,革命者,['徐展雄'],"['张颂文', '李易峰', '佟丽娅', '成泰燊', '彭昱畅', '李九霄', '韩庚', '梁静', '马少骅', '白客', '秦昊', '于谦', '孙浠伦', '章若楠', '辛云来', '朱梓瑜', '张承', '宋茜', '阚清子', '韩昊霖', '张云龙', '秦俊杰', '释小龙', '张棪琰', '代乐乐', '海一天', '俞灏明', '小爱', '鲁诺', '高至霆', '淳于珊珊', '张占义', '杜奕衡', '苇青', '梁超', '李明', '盛冠森', '景岗山', '沙宝亮', '高晓攀', '石小满', '胡晓光', '张洪杰', '白红标', '田昊', '李孝谦', '马仑', '郭晓小', '韦奕波', '仇硕康', '杨可心', '齐超', '徐为平', '闵星翰', '温海波', '金若琰', '何羽霄']",2021,"['剧情', '历史']",['中国大陆']
30336307,俑之城,"['丁亮', '林永长']","['朱光祖', '张茗', '周子瑜', '谭笑', '刘沛']",2021,"['动画', '奇幻', '冒险']",['中国大陆']
35087699,中国医生,['刘伟强'],"['张涵予', '袁泉', '朱亚文', '李晨', '易烊千玺', '欧豪', '周也', '冯文娟', '耿乐', '梁大维', '小爱', '雅玫', '杨祺如', '叶禾', '蒋林燕', '梅婷', '李沁', '张天爱', '宋佳', '俞飞鸿', '倪虹洁', '冯绍峰', '周笔畅', '张颂文', '张子枫', '佟丽娅', '谷嘉诚', '刘威', '刘佳', '赵宁宇', '王楷勝', '余皑磊', '黄璐', '印小天', '张嘉倪', '释小龙', '高戈', '刘琳', '来喜', '万国鹏', '王昭', '石昊正', '解佳桐', '邱彩珍', '朱卫民', '刘学', '约翰·克鲁兹', '林潇']",2021,"['剧情', '灾难']",['中国大陆']
35470663,大学,"['孙虹', '王静', '柯永权']","['钱易', '蔡峥', '宋云天', '严韫洲']",2021,['纪录片'],['中国大陆']
35489675,济公之降龙降世,"['刘志江', '乔彧']","['朱婧', '白文显', '李扬', '泽飞']",2021,"['动画', '奇幻', '冒险']",['中国大陆']
35256235,燃野少年的天空,"['张一白', '韩琰']","['彭昱畅', '许恩怡', '张宥浩', '尹正', '孙芮', '斯外戈', '廖月颖', '胡宇轩', '李若彤', '乔杉', '刘敏涛', '黄觉', '张译', '刘仪伟', '梁静', '景岗山', '霍思燕', '蔡一智', '唐诗逸', '谢楠', '郑秀文', '梁靖康', '李庚希', '马伯骞', '刘艺晨', '彭西', '米译民', '周大熊']",2021,"['喜剧', '歌舞']",['中国大陆']
30330751,二哥来了怎么办,['郑芬芬'],"['胡先煦', '邓恩熙', '郑伟', '代乐乐', '陈希圣', '周奇', '哈妮克孜', '高曙光', '陈都灵', '周政杰', '张子健', '张雨霏']",2021,['喜剧'],['中国大陆']
35030151,五个扑水的少年,['宋灏霖'],"['辛云来', '冯祥琨', '李孝谦', '吴俊霆', '王川', '辛柏青', '代乐乐', '衣云鹤', '缪纪君', '林鹏', '王晴', '韩秋池', '姜永波', '李大光', '常海波', '吴一逊', '寇孑', '邵逸凡', '李逸晨', '程世宇']",2021,"['喜剧', '运动']",['中国大陆']
35132974,我的父亲焦裕禄,['范元'],"['郭晓东', '丁柳元', '严晓频', '蒋易', '寇振海', '何政军', '周征波', '曲国强', '王思涵', '张立', '吴昊西', '史嘉怡']",2021,"['剧情', '传记']",['中国大陆']
30435124,白蛇2：青蛇劫起,['黄家康'],"['唐小喜', '歪歪', '魏超', '赵铭洲', '郑小璞', '马程', '宋旭晨', '邱秋', '张凯', '徐佳琦', '关帅', '张碧玉', '张喆', '杨天翔', '宝木中阳', '林强', '斯蒂芬妮·王']",2021,"['动画', '奇幻', '冒险']",['中国大陆']
35445373,巧虎魔法岛历险记,['河村友宏'],"['李晔', '沈达威', '罗玉婷', '王晓彤', '孙晔', '李敏妍', '谢莹']",2021,"['动画', '儿童', '奇幻', '冒险']",['中国大陆']
30174085,怒火·重案,['陈木胜'],"['甄子丹', '谢霆锋', '秦岚', '谭耀文', '黄德斌', '吴浩康', '何珮瑜', '杨天宇', '汤君慈', '麦亨利', '喻亢', '张文杰', '胡子彤', '吕良伟', '任达华', '袁富华', '林国斌', '卢惠光', '陈家乐', '张国强', '汤怡', '高战', '辛格·哈提汗·比托', '克里斯·柯林斯', '麦长青', '郭政鸿', '陈浩', '邹凯光', '郭锋', '火火', '梁雍婷', '骆振伟', '周祉君', '林靖文', '许博文', '吴瑞庭', '陈振华', '何伟业', '林家熙', '李凯贤', '谭干聪', '何俊轩', '吴凤鸣', '陈彼得', '谭坤伦', '区轩玮', '吴云甫', '杜港', '罗浩铭', '蒲茗蓝', '郑咏谦', '叶朗钲', '梁皓楷', '罗孝勇', '李子明', '谭伟权', '张颖富', '梁展峰', '李煌生', '狄哲龙', '范仲恒', '蒙为亮', '高俊文', '利颖怡', '陈卓华', '黎志伟', '何国男', '黄浩坤', '章豪杰', '陈锐强', '陆文卫', '戚务振', '谢志豪', '许明辉', '罗家俊', '周美成']",2021,"['动作', '犯罪']","['中国香港', '中国大陆']"
35158124,盛夏未来,['陈正道'],"['张子枫', '吴磊', '郝蕾', '祖峰', '柳小海', '刘丹', '周铁', '宋雨霏', '姜来', '仵晓迪', '尹腾喆', '屈刚', '茹天']",2021,['剧情'],['中国大陆']
27599400,冲出地球,['胡一泊'],"['锦鲤', '李岱昆', '张磊', '阎萌萌', '杨凝', '晨宁溪']",2022,"['科幻', '动画', '冒险']",['中国大陆']
